220.0, 213.07
226.0, 215.69
165.0, 208.31
229.0, 207.16
200.0, 204.50
220.0, 212.47
221.0, 208.45
212.0, 211.01
225.0, 204.51
211.0, 210.20
233.0, 215.84
222.0, 203.64
231.0, 214.74
223.0, 209.25
228.0, 217.41
219.0, 217.03
219.0, 209.17
230.0, 207.01
183.0, 199.74
230.0, 210.04
232.0, 209.45
175.0, 213.20
233.0, 218.62
176.0, 215.09
216.0, 206.39
209.0, 209.96
230.0, 203.11
228.0, 220.55
212.0, 211.05
219.0, 217.12
226.0, 217.62
221.0, 209.67
226.0, 207.52
224.0, 205.75
220.0, 215.35
233.0, 218.10
205.0, 205.65
164.0, 213.80
222.0, 203.02
227.0, 218.81
215.0, 213.95
201.0, 214.13
219.0, 215.13
172.0, 216.39
234.0, 213.58
224.0, 222.83
221.0, 218.59
228.0, 213.38
226.0, 217.19
237.0, 216.28
228.0, 218.31
214.0, 207.74
169.0, 208.71
204.0, 212.45
226.0, 214.63
232.0, 214.98
234.0, 220.02
230.0, 221.22
163.0, 219.83
